title,description,datetime,category,agency
۲۳۵ میلیون دلار کالا از منطقه آزاد ارس صادر شد,تبریز- ایرنا- رئیس هیات مدیره و مدیرعامل سازمان منطقه آزاد تجاری و صنعتی ارس اعلام کرد: در ۶ ماهه اول امسال ۲۳۵ میلیون دلار کالا از این منطقه به ۹ کشور جهان صادر شده است.,2022-10-23 11:16:37,اخبار ارزی,ایرنا
واکاوی دلایل اقتصادی اعتراضات اخیر / فرار سالانه ۸۰ میلیارد دلار سرمایه از ایران,کارشناس اقتصادی اظهار داشت: قیمت مسکن در حال حاضر به ۲۰ برابر درآمد متوسط خانوار شهری رسیده در حالی که حد قابل قبول آن ۵ برابر درآمد خانوار شهری است؛ بنابراین مسکن و طرح‌های دولتی در بخش مسکن نه تنها موتور اقتصادی نیستند بلکه ضد رفاه و ضد توسعه هستند و مسئولان هم بر اجرای این طرح‌ها و اینکه مسکن پیشران اقتصاد بوده، اصرار داشته دارند و این موضوع در مدل‌های اقتصادی مخرب بوده و از نظر علمی بسیار مبتذل است. اگر حاکمیت همچنان به این روند ادامه دهد و نتواند راهی را بگشاید که مردم را قانع کند که نیازی به انقلاب نیست و درد و رنج آن‌ها را بکاهد با واکنش همه جانبه مواجه می‌شود.,2022-10-23 11:16:32,اخبار ارزی,خبرگزاری آفتاب
قیمت دلار و یورو در بازارهای مختلف 1 آبان 1401,نرخ ارز در صرافی ملی امروز یکشنبه اعلام شد و بر این اساس قیمت دلار 10 تومان و قیمت یورو 8 تومان نسبت به روز گذشته افزایش یافت.,2022-10-23 11:02:06,اخبار ارزی,سایت طلا
افزایش قیمت دلار در بازار شبانه/ کف قیمت دلار در بازار ارز چند؟,برخی از تحلیلگران ارزی کف قیمت دلار در مهر ماه را 32 هزار و 200 تومان می دانستند اما مقاومت اسکناس آمریکایی در نیمه کانال 32 هزار تومان موجب شده عده ای از معامله از کف جدید 32 هزار و 500 تومان سخن بگویند.,2022-10-23 10:51:33,اخبار ارزی,سایت طلا
خریداران نفت دنیا تحت فشار دلارِ گران,افزایش ارزش دلار باعث شده کاهش قیمت نفت برای واردکنندگان بزرگ دنیا مانند چین، هند و اتحادیه اروپا و همچنین اقتصادهای نوظهور مانند سریلانکا چندان محسوس نباشد.,2022-10-23 10:41:29,اخبار ارزی,تسنیم
کف قیمت دلار در بازار ارز /پیش بینی قیمت دلار اول آبان,اقتصادنیوز: برخی از تحلیلگران ارزی کف قیمت دلار در مهر ماه را 32 هزار و 200 تومان می دانستند اما مقاومت اسکناس آمریکایی در نیمه کانال 32 هزار تومان موجب شده عده ای از معامله از کف جدید 32 هزار و 500 تومان سخن بگویند.,2022-10-23 10:26:06,اخبار ارزی,اقتصاد نیوز
فشار به قیمت دلار زیاد شد/ چرا معامله‌گران منتظر ارزانی دلار نیستند؟,بازار ارز اولین روز هفته جاری و آخرین رو مهرماه را با افزایش ۱۸۰ تومانی قیمت دلار به پایان رساند.,2022-10-23 10:16:13,اخبار ارزی,خبر آنلاین
افزایش بازگشت ارز حاصل از صادرات,بیش از یک‌سال از عمر دولت سیزدهم می‌گذرد و کارنامه تجاری کشور بر اساس آمار‌های ارائه شده مطلوب است.,2022-10-23 09:41:38,اخبار ارزی,خبرگزاری دانشجو
وضعیت بازار رمزارزها/ نوسانات بیت‌کوین رکورد زد,در حال حاضر بیت‌کوین نسبت به شاخص‌های سهام، نزدک و اس اند پی ۵۰۰ در واکنش به تورم، دلار قوی، افزایش نرخ بهره و بحران انرژی نوسان کمتری دارد.,2022-10-23 09:21:26,اخبار ارزی,خبرگزاری آفتاب
قیمت دلار گرفتار شد، معامله گران دلسرد!,بازار ارز از چهاردهم مهر در محدوده قیمتی بالای نیمه کانال ۳۲ هزار تومان و پایین تر از مرز ۳۳ هزار تومان گرفتار شده است و همین مسئله موجب شده معامله گران با احساس قدرت بالای بازارساز در بازار، از خرید ارز در کوتاه مدت دلسرد شوند.,2022-10-23 09:11:29,اخبار ارزی,ایران اکونومیست
پیش‌بینی قیمت طلا در آبان‌ماه,خبر آنلاین : محمد کشتی آرای در خصوص پیش‌بینی بازار طلا در روزهای آینده گفت: بازار ارز به عنوان یکی از شاخص‌های متاثر بر بازار طلا همواره تحت تاثیر مذاکرات هسته‌ای بوده است.,2022-10-23 08:51:17,اخبار ارزی,دنیای اقتصاد
دستکاری در بازار دلار,دیروز نقدی هرات صبح با ۳۲۳۰۰ تومان شروع به کار کرد، و فردایی ۳۲۵۰۰ بود. فردایی کلا روی این سطح ماند و نوسان داد اما نقدی کاهش پیدا کرد تا شکاف نقدی و فردایی در انتهای بازار بیشتر از ابتدای بازار باشد.,2022-10-23 08:41:22,اخبار ارزی,ایران اکونومیست
قیمت طلا به کانال ۱۴۰۰ دلار می‌رسد؟,قیمت طلا در روز جمعه و در حالی که بازارها بر روی چرخه انقباضی آهسته‌تر فدرال رزرو پس از نشست نوامبر افزایش یافته بودند،یک رالی قوی داشت. تحلیلگران اکنون به داده‌های تولید ناخالص داخلی سه ماهه سوم و گزارش‌های درآمدی هفته آینده توجه زیادی دارند تا نگاه بهتری به وضعیت اقتصاد ایالات‌متحده داشته باشند.,2022-10-23 08:41:18,اخبار ارزی,ایران اکونومیست
قیمت دلار گرفتار شد، معامله گران دلسرد! /حباب خطرناک درهم,بازار ارز از چهاردهم مهر در محدوده قیمتی بالای نیمه کانال ۳۲ هزار تومان و پایین تر از مرز ۳۳ هزار تومان گرفتار شده است و همین مسئله موجب شده معامله گران با احساس قدرت بالای بازارساز در بازار، از خرید ارز در کوتاه مدت دلسرد شوند.,2022-10-23 07:51:22,اخبار ارزی,اقتصاد نیوز
دستکاری در بازار دلار/ یک بازار حسابی شلوغ شد,دیروز نقدی هرات صبح با ۳۲۳۰۰ تومان شروع به کار کرد، و فردایی ۳۲۵۰۰ بود. فردایی کلا روی این سطح ماند و نوسان داد اما نقدی کاهش پیدا کرد تا شکاف نقدی و فردایی در انتهای بازار بیشتر از ابتدای بازار باشد.,2022-10-23 07:46:03,اخبار ارزی,اقتصاد نیوز
پیش‌گویی قیمت طلا در آبان‌ماه/ قیمت دلار با توقف مذاکرات به چه عددی می‌رسد؟,یک کارشناس گفت: تغییرات زیادی را در قیمت سکه و طلا پیش‌بینی نمی‌کنیم، زیرا اتفاق خاص سیاسی و اقتصادی پیش رو نداریم که بر بهای طلا، سکه و ارز تاثیر بگذارد.,2022-10-23 07:26:03,اخبار ارزی,خبر آنلاین
آنر ۸۰ پرو پلاس شاید با اسنپدراگون ۸ پلاس نسل ۱ و دوربین ۲۰۰ مگاپیکسلی عرضه شود,,2022-10-23 05:51:23,اخبار ارزی,دیجی کالا مگ
ظهور و سقوط گوگل استیدیا؛ هنوز برای پلتفرم‌های ابری بازی زود است,,2022-10-23 02:51:38,اخبار ارزی,دیجی کالا مگ
خودرو دو نفره پورشه با قیمت ۱۱۸ هزار دلار,,2022-10-22 23:31:30,اخبار ارزی,نبض بازار
دیوار بزرگ در بازار دلار /قیمت سکه بالا کشید,اقتصادنیوز: معامله گران می گفتند مرز مقاومتی 32 هزار و 800 تومان به دیوار بزرگی تبدیل شده که معامله گران در دو هفته اخیر نتوانسته اند از آن بالا بروند. علت ناتوانی معامله گران از نگاه تحلیلگران ارزی فشار عرضه از سوی نهاد مرکزی بازارساز عنوان می شود.,2022-10-22 21:11:23,اخبار ارزی,اقتصاد نیوز
۲۸ میلیون یورو در سامانه نیما ارز معامله شد,طبق اعلام بانک مرکزی، امروز در سامانه ۷۴۸ میلیون یورو ارز عرضه شده که مجموع ارز معامله شده ۲۸ میلیون یورو بوده است؛ یعنی ۹۶ درصد ارزها خریدار نداشته اند.,2022-10-22 20:20:15,اخبار ارزی,مهر
عرضه ارز در سامانه نیما از یک میلیارد یورو گذشت,بانک مرکزی اعلام کرد: از مجموع یک میلیارد و ۲۵ میلیون یورو ارز عرضه شده در سامانه نیما (حواله) امروز فقط معادل ۲۱۸ میلیون یوروی آن معامله شد.,2022-10-22 20:19:13,اخبار ارزی,مهر
